EmployeeID,Date,CheckInTime,CheckOutTime
25,2038-07-11,05:52:34,16:36:34
25,2038-07-12,19:09:23,08:44:56
25,2038-07-13,08:37:57,20:04:43
25,2038-07-14,15:51:09,06:14:06
25,2038-07-15,08:17:08,17:09:57
25,2038-07-16,01:07:06,14:49:25
25,2038-07-17,19:45:04,10:06:51
25,2038-07-18,09:07:14,14:19:15
25,2038-07-19,22:23:23,11:01:39
25,2038-07-20,16:48:40,07:06:43
25,2038-07-21,14:23:45,11:30:27
25,2038-07-22,20:30:22,18:17:13
25,2038-07-23,10:20:46,01:52:03
25,2038-07-24,12:46:59,05:49:03
25,2038-07-25,09:10:29,04:18:31
25,2038-07-26,03:21:24,13:38:38
25,2038-07-27,13:35:25,23:35:37
25,2038-07-28,00:28:04,12:25:12
25,2038-07-29,19:15:06,19:17:02
25,2038-07-30,13:21:23,01:40:08
25,2038-07-31,18:25:54,03:03:11
25,2038-08-01,22:12:58,00:56:37
25,2038-08-02,02:44:33,16:15:16
25,2038-08-03,09:06:24,12:28:58
25,2038-08-04,23:53:48,06:28:51
25,2038-08-05,12:14:01,07:09:27
25,2038-08-06,02:59:24,07:43:12
25,2038-08-07,09:09:31,05:12:41
25,2038-08-08,16:19:12,16:28:31
25,2038-08-09,17:53:44,22:07:36
25,2038-08-10,06:48:09,22:09:14
25,2038-08-11,13:53:35,03:05:16
25,2038-08-12,21:42:50,02:35:10
25,2038-08-13,06:52:07,01:36:30
25,2038-08-14,14:22:12,12:13:44
25,2038-08-15,05:19:53,11:30:46
25,2038-08-16,07:53:33,21:31:57
25,2038-08-17,12:05:37,03:41:30
25,2038-08-18,04:28:38,11:16:56
25,2038-08-19,01:22:48,04:42:34
25,2038-08-20,18:46:40,23:41:29
25,2038-08-21,11:27:52,08:57:41
25,2038-08-22,05:17:18,19:48:33
25,2038-08-23,07:52:17,01:02:33
25,2038-08-24,06:53:04,11:40:52
25,2038-08-25,00:58:45,00:13:00
25,2038-08-26,12:26:50,10:26:23
25,2038-08-27,08:58:15,19:02:37
25,2038-08-28,01:17:54,23:32:23
25,2038-08-29,21:26:02,18:31:17
25,2038-08-30,01:49:01,14:08:52
25,2038-08-31,01:32:54,21:43:55
25,2038-09-01,04:03:21,08:10:38
25,2038-09-02,22:10:44,17:14:21
25,2038-09-03,13:48:59,09:23:35
25,2038-09-04,23:09:41,02:28:19
25,2038-09-05,20:18:13,11:00:33
25,2038-09-06,09:18:49,09:23:21
25,2038-09-07,08:38:40,19:40:25
25,2038-09-08,05:42:50,20:17:51
25,2038-09-09,10:50:23,15:13:05
25,2038-09-10,04:05:37,23:01:45
25,2038-09-11,02:51:48,09:58:37
25,2038-09-12,05:02:21,03:40:20
25,2038-09-13,05:22:40,03:37:36
25,2038-09-14,02:06:45,10:40:20
25,2038-09-15,21:31:02,17:14:50
25,2038-09-16,16:31:56,02:48:23
25,2038-09-17,23:19:33,23:51:13
25,2038-09-18,22:41:59,08:20:04
25,2038-09-19,22:13:28,22:28:13
25,2038-09-20,12:25:43,13:36:24
25,2038-09-21,23:39:16,13:13:46
25,2038-09-22,03:11:30,11:53:39
25,2038-09-23,22:02:09,18:58:15
25,2038-09-24,10:54:16,11:14:53
25,2038-09-25,20:26:25,23:00:30
25,2038-09-26,03:26:58,04:18:57
25,2038-09-27,22:46:32,23:35:47
25,2038-09-28,04:22:02,08:23:54
25,2038-09-29,22:49:35,23:36:56
25,2038-09-30,08:35:45,09:32:55
25,2038-10-01,15:38:42,15:00:17
25,2038-10-02,11:19:07,00:31:48
25,2038-10-03,21:56:02,11:48:26
25,2038-10-04,19:26:01,15:56:36
25,2038-10-05,20:31:40,21:54:43
25,2038-10-06,00:45:15,22:53:21
25,2038-10-07,00:39:56,20:36:27
25,2038-10-08,19:47:30,21:05:05
25,2038-10-09,17:24:56,18:09:27
25,2038-10-10,05:48:03,15:27:20
25,2038-10-11,05:09:58,09:27:08
25,2038-10-12,17:16:23,22:54:54
25,2038-10-13,23:35:58,15:23:36
25,2038-10-14,06:49:59,08:00:44
25,2038-10-15,13:14:04,22:33:29
25,2038-10-16,23:40:31,19:04:04
25,2038-10-17,04:49:35,07:22:34
25,2038-10-18,19:45:55,23:06:25
25,2038-10-19,12:04:58,20:00:12
25,2038-10-20,09:07:18,15:12:10
25,2038-10-21,11:34:47,22:04:26
25,2038-10-22,14:13:59,15:12:33
25,2038-10-23,22:00:07,14:02:23
25,2038-10-24,02:49:52,16:29:58
25,2038-10-25,01:41:08,23:49:50
25,2038-10-26,18:57:24,21:31:01
25,2038-10-27,08:12:27,07:52:48
25,2038-10-28,21:57:50,15:35:22
25,2038-10-29,09:08:22,15:03:52
25,2038-10-30,15:53:52,14:18:33
25,2038-10-31,06:18:54,01:12:36
25,2038-11-01,11:57:09,12:54:01
25,2038-11-02,21:43:24,10:03:32
25,2038-11-03,18:40:03,00:52:07
25,2038-11-04,14:26:38,16:10:43
25,2038-11-05,05:34:38,10:49:28
25,2038-11-06,15:59:21,10:20:06
25,2038-11-07,10:19:12,01:34:59
25,2038-11-08,00:55:06,18:58:10
25,2038-11-09,00:18:21,13:48:16
25,2038-11-10,12:10:22,07:11:04
25,2038-11-11,13:31:50,08:12:21
25,2038-11-12,10:24:01,19:42:40
25,2038-11-13,21:38:16,14:22:16
25,2038-11-14,19:04:04,12:27:02
25,2038-11-15,17:51:10,15:32:48
25,2038-11-16,11:35:17,16:16:33
25,2038-11-17,17:29:07,11:07:05
25,2038-11-18,01:22:06,12:02:41
25,2038-11-19,01:41:26,07:08:12
25,2038-11-20,18:55:47,19:06:08
25,2038-11-21,06:40:45,17:45:52
25,2038-11-22,20:22:08,10:47:01
25,2038-11-23,15:47:05,07:20:13
25,2038-11-24,04:07:20,05:03:36
25,2038-11-25,21:58:11,15:43:29
25,2038-11-26,22:45:54,19:12:28
25,2038-11-27,08:00:13,09:44:26
25,2038-11-28,12:25:16,03:41:26
25,2038-11-29,01:56:10,17:39:26
25,2038-11-30,13:33:31,08:00:41
25,2038-12-01,17:24:13,05:57:34
25,2038-12-02,17:20:47,19:04:38
25,2038-12-03,22:23:25,07:40:37
25,2038-12-04,13:28:37,14:12:09
25,2038-12-05,17:39:51,07:09:55
25,2038-12-06,10:50:17,02:38:22
25,2038-12-07,16:12:15,18:18:14
25,2038-12-08,10:55:27,06:35:58
25,2038-12-09,11:04:22,01:53:39
25,2038-12-10,17:22:51,11:00:25
25,2038-12-11,08:29:02,18:02:25
25,2038-12-12,17:21:55,23:34:50
25,2038-12-13,21:47:08,13:11:21
25,2038-12-14,16:50:09,03:49:09
25,2038-12-15,01:42:22,06:44:19
25,2038-12-16,00:12:09,15:56:03
25,2038-12-17,06:09:18,08:57:59
25,2038-12-18,09:02:47,05:32:44
25,2038-12-19,04:31:06,01:47:41
25,2038-12-20,08:29:43,13:21:50
25,2038-12-21,10:55:00,17:36:22
25,2038-12-22,21:34:42,14:16:57
25,2038-12-23,07:48:09,21:43:04
25,2038-12-24,07:29:00,16:06:11
25,2038-12-25,12:48:06,14:28:30
25,2038-12-26,09:19:59,11:09:50
25,2038-12-27,14:25:11,01:36:58
25,2038-12-28,08:04:36,07:39:38
25,2038-12-29,10:42:29,04:42:25
25,2038-12-30,23:04:04,10:14:19
25,2038-12-31,13:24:54,18:36:45
25,2039-01-01,17:47:55,10:16:27
25,2039-01-02,21:31:16,04:08:16
25,2039-01-03,15:04:54,12:55:05
25,2039-01-04,07:41:54,10:27:27
25,2039-01-05,13:39:46,22:16:51
25,2039-01-06,00:47:41,06:30:33
25,2039-01-07,10:51:52,02:37:27
25,2039-01-08,14:06:48,20:44:58
25,2039-01-09,07:30:18,08:58:05
25,2039-01-10,08:23:25,03:00:01
25,2039-01-11,01:28:39,03:43:40
25,2039-01-12,04:38:51,20:45:31
25,2039-01-13,20:44:24,10:07:28
25,2039-01-14,08:46:41,14:03:40
25,2039-01-15,11:30:46,23:17:53
25,2039-01-16,12:18:28,08:35:40
25,2039-01-17,07:19:01,00:12:10
25,2039-01-18,03:49:04,18:07:56
25,2039-01-19,23:58:47,14:39:44
25,2039-01-20,21:25:00,12:35:02
25,2039-01-21,06:15:39,03:11:33
25,2039-01-22,05:28:48,18:18:43
25,2039-01-23,09:06:51,16:18:58
25,2039-01-24,05:13:46,10:28:36
25,2039-01-25,12:52:57,03:02:37
25,2039-01-26,12:32:10,06:06:34
25,2039-01-27,04:33:43,18:20:02
25,2039-01-28,07:56:33,01:34:05
25,2039-01-29,18:50:40,09:23:33
25,2039-01-30,01:36:52,19:20:29
25,2039-01-31,23:43:39,11:45:53
26,2039-02-01,17:16:06,06:24:34
26,2039-02-02,18:14:17,21:51:41
26,2039-02-03,09:46:26,01:23:48
26,2039-02-04,14:39:03,20:49:44
26,2039-02-05,08:54:44,11:29:13
26,2039-02-06,13:05:33,08:24:16
26,2039-02-07,13:52:33,10:01:16
26,2039-02-08,00:15:05,02:24:02
26,2039-02-09,01:50:28,01:42:56
26,2039-02-10,12:52:05,08:00:34
26,2039-02-11,18:32:17,15:45:05
26,2039-02-12,11:48:06,14:14:38
26,2039-02-13,12:53:02,19:12:15
26,2039-02-14,05:02:22,15:29:13
26,2039-02-15,18:38:05,06:12:57
26,2039-02-16,23:20:52,05:04:41
26,2039-02-17,12:10:54,04:11:03
26,2039-02-18,19:48:29,08:50:59
26,2039-02-19,19:44:04,12:11:52
26,2039-02-20,01:22:25,20:30:08
26,2039-02-21,07:48:09,03:25:49
26,2039-02-22,07:56:52,16:30:10
26,2039-02-23,15:00:13,11:25:51
26,2039-02-24,11:14:13,09:07:21
26,2039-02-25,17:46:31,20:26:02
26,2039-02-26,13:41:28,11:45:05
26,2039-02-27,04:46:07,00:12:30
26,2039-02-28,23:52:47,20:11:21
26,2039-03-01,17:12:11,14:13:04
26,2039-03-02,07:08:20,11:36:48
26,2039-03-03,06:49:57,12:45:27
26,2039-03-04,13:23:04,05:47:06
26,2039-03-05,00:00:57,06:11:00
26,2039-03-06,19:01:07,23:46:07
26,2039-03-07,13:35:49,07:02:02
26,2039-03-08,16:18:18,19:46:01
26,2039-03-09,13:24:27,07:58:49
26,2039-03-10,10:45:22,05:05:45
26,2039-03-11,09:54:59,07:04:34
26,2039-03-12,14:13:34,08:27:18
26,2039-03-13,19:23:07,09:23:28
26,2039-03-14,11:29:09,18:53:17
26,2039-03-15,00:04:35,22:33:24
26,2039-03-16,11:24:20,04:33:15
26,2039-03-17,18:56:05,07:19:10
26,2039-03-18,21:53:22,08:41:08
26,2039-03-19,19:12:47,08:54:57
26,2039-03-20,20:58:52,14:52:04
26,2039-03-21,02:42:09,22:33:19
26,2039-03-22,20:49:51,21:46:23
26,2039-03-23,09:43:07,20:24:53
26,2039-03-24,08:22:02,12:38:33
26,2039-03-25,08:52:55,15:40:10
26,2039-03-26,18:16:58,00:48:52
26,2039-03-27,03:37:37,16:48:35
26,2039-03-28,09:07:05,05:16:32
26,2039-03-29,02:40:31,17:46:10
26,2039-03-30,08:22:35,17:18:48
26,2039-03-31,21:39:26,15:31:03
26,2039-04-01,17:02:21,00:51:20
26,2039-04-02,10:28:49,20:29:58
26,2039-04-03,10:18:26,05:44:37
26,2039-04-04,06:40:27,15:06:19
26,2039-04-05,19:33:48,07:48:25
26,2039-04-06,05:39:08,04:23:08
26,2039-04-07,20:31:11,16:24:44
26,2039-04-08,17:59:36,23:42:58
26,2039-04-09,07:40:27,08:29:36
26,2039-04-10,07:05:55,22:01:02
26,2039-04-11,13:00:12,22:39:25
26,2039-04-12,18:15:45,07:17:58
26,2039-04-13,13:30:15,18:56:50
26,2039-04-14,00:36:51,04:27:09
26,2039-04-15,22:26:22,09:54:45
26,2039-04-16,18:24:33,03:30:24
26,2039-04-17,19:49:16,09:49:15
26,2039-04-18,15:41:15,00:56:01
26,2039-04-19,12:24:02,15:45:03
26,2039-04-20,07:58:58,10:54:22
26,2039-04-21,11:50:58,16:48:05
26,2039-04-22,06:27:26,21:25:24
26,2039-04-23,01:04:50,03:21:28
26,2039-04-24,07:08:47,15:28:25
26,2039-04-25,06:16:07,11:25:28
26,2039-04-26,17:43:13,06:48:49
26,2039-04-27,12:22:51,03:46:23
26,2039-04-28,02:34:03,00:09:03
26,2039-04-29,21:14:37,13:41:49
26,2039-04-30,03:52:08,03:38:24
26,2039-05-01,16:30:45,01:57:36
26,2039-05-02,07:19:44,05:51:33
26,2039-05-03,17:51:48,21:35:08
26,2039-05-04,12:53:03,03:40:58
26,2039-05-05,00:20:39,08:35:08
26,2039-05-06,21:55:55,23:32:40
26,2039-05-07,00:22:09,12:21:27
26,2039-05-08,21:34:49,01:27:34
26,2039-05-09,19:27:25,13:35:40
26,2039-05-10,03:26:07,13:08:08
26,2039-05-11,22:01:15,11:57:49
26,2039-05-12,00:10:40,09:04:27
26,2039-05-13,15:50:39,18:06:12
26,2039-05-14,14:35:36,00:09:10
26,2039-05-15,14:04:02,07:01:52
26,2039-05-16,08:34:03,09:44:28
26,2039-05-17,11:59:38,00:22:41
26,2039-05-18,14:52:26,06:27:19
26,2039-05-19,03:24:41,10:07:20
26,2039-05-20,14:44:04,01:39:11
26,2039-05-21,13:10:05,09:05:33
26,2039-05-22,17:41:03,22:54:44
26,2039-05-23,04:43:21,21:08:34
26,2039-05-24,12:35:55,01:46:23
26,2039-05-25,02:07:56,09:11:31
26,2039-05-26,22:19:41,11:30:17
26,2039-05-27,23:25:21,13:19:11
26,2039-05-28,04:34:30,18:45:55
26,2039-05-29,20:37:50,08:52:34
26,2039-05-30,00:00:24,06:32:31
26,2039-05-31,10:34:42,01:34:33
26,2039-06-01,14:32:41,22:56:16
26,2039-06-02,14:07:27,02:16:38
26,2039-06-03,19:47:04,00:11:48
26,2039-06-04,22:11:18,12:36:12
26,2039-06-05,20:05:08,10:50:56
26,2039-06-06,02:07:47,05:00:11
26,2039-06-07,20:22:35,11:56:48
26,2039-06-08,04:57:04,23:29:57
26,2039-06-09,12:10:15,00:26:48
26,2039-06-10,16:54:35,21:18:00
26,2039-06-11,21:22:32,09:40:44
26,2039-06-12,20:25:27,18:25:29
26,2039-06-13,14:35:42,17:43:19
26,2039-06-14,04:59:53,02:39:10
26,2039-06-15,23:11:03,03:52:01
26,2039-06-16,21:39:40,00:56:29
26,2039-06-17,19:46:08,04:20:51
26,2039-06-18,23:43:36,03:54:45
26,2039-06-19,05:12:17,16:21:24
26,2039-06-20,10:58:38,05:36:00
26,2039-06-21,06:48:18,06:39:38
26,2039-06-22,20:54:07,01:30:27
26,2039-06-23,19:29:27,13:55:46
26,2039-06-24,11:54:54,01:33:57
26,2039-06-25,03:48:06,07:20:20
26,2039-06-26,17:28:03,08:31:46
26,2039-06-27,20:49:54,03:48:58
26,2039-06-28,04:10:47,03:25:34
26,2039-06-29,11:23:58,00:44:35
26,2039-06-30,03:32:50,17:43:32
26,2039-07-01,12:05:39,05:21:21
26,2039-07-02,05:11:20,07:02:29
26,2039-07-03,17:02:10,10:30:18
26,2039-07-04,00:54:09,03:23:48
26,2039-07-05,15:46:16,23:40:34
26,2039-07-06,11:49:05,07:22:17
26,2039-07-07,13:57:36,21:36:51
26,2039-07-08,07:04:37,13:36:15
26,2039-07-09,11:25:00,12:21:59
26,2039-07-10,07:28:17,22:17:15
26,2039-07-11,05:49:17,03:11:05
26,2039-07-12,15:36:13,04:07:08
26,2039-07-13,22:31:07,21:43:28
26,2039-07-14,03:46:51,17:37:21
26,2039-07-15,18:42:39,04:44:05
26,2039-07-16,00:41:18,05:29:34
26,2039-07-17,23:51:02,04:20:06
26,2039-07-18,08:41:56,01:25:23
26,2039-07-19,12:23:46,06:52:57
26,2039-07-20,04:35:29,09:07:03
26,2039-07-21,09:41:37,10:21:10
26,2039-07-22,00:47:08,03:13:10
26,2039-07-23,06:43:22,21:48:02
26,2039-07-24,15:47:28,00:41:27
26,2039-07-25,00:18:10,21:18:19
26,2039-07-26,22:04:15,21:24:33
26,2039-07-27,17:51:19,03:03:36
26,2039-07-28,18:54:53,13:53:40
26,2039-07-29,16:44:45,04:45:17
26,2039-07-30,08:47:19,00:34:25
26,2039-07-31,08:57:08,22:33:10
26,2039-08-01,00:00:52,01:35:25
26,2039-08-02,15:15:14,03:50:59
26,2039-08-03,08:48:29,13:43:23
26,2039-08-04,21:43:41,14:50:49
26,2039-08-05,19:05:20,01:07:47
26,2039-08-06,08:21:41,22:01:39
26,2039-08-07,10:09:43,20:47:43
26,2039-08-08,14:23:37,01:53:39
26,2039-08-09,06:15:29,19:10:25
26,2039-08-10,18:31:24,14:38:13
26,2039-08-11,02:45:42,08:31:04
26,2039-08-12,04:54:50,21:12:59
26,2039-08-13,22:44:58,01:22:35
26,2039-08-14,19:27:03,07:35:05
26,2039-08-15,08:29:04,14:31:11
26,2039-08-16,15:56:07,00:10:41
26,2039-08-17,15:18:14,23:33:12
26,2039-08-18,18:57:52,15:08:10
26,2039-08-19,11:21:18,08:47:04
26,2039-08-20,11:27:28,23:14:15
26,2039-08-21,15:47:03,19:24:52
26,2039-08-22,06:51:01,08:48:43
26,2039-08-23,19:41:01,17:39:57
26,2039-08-24,22:38:03,02:14:29
26,2039-08-25,02:53:58,13:07:14
26,2039-08-26,05:13:09,04:05:04
27,2039-08-27,06:45:37,06:41:52
27,2039-08-28,00:00:53,09:40:41
27,2039-08-29,06:52:34,23:50:30
27,2039-08-30,16:17:07,07:42:47
27,2039-08-31,19:01:52,09:47:53
27,2039-09-01,02:51:52,02:24:15
27,2039-09-02,18:34:58,11:31:57
27,2039-09-03,11:09:41,16:48:08
27,2039-09-04,01:56:29,06:38:36
27,2039-09-05,12:05:41,05:32:14
27,2039-09-06,21:18:30,15:15:44
27,2039-09-07,11:47:16,18:46:50
27,2039-09-08,14:49:33,10:40:38
27,2039-09-09,14:09:09,22:57:59
27,2039-09-10,07:36:26,10:08:53
27,2039-09-11,13:48:21,04:37:30
27,2039-09-12,09:32:42,03:08:19
27,2039-09-13,22:35:40,16:28:18
27,2039-09-14,22:26:31,05:23:54
27,2039-09-15,17:43:26,02:04:38
27,2039-09-16,09:36:08,02:56:06
27,2039-09-17,18:28:28,16:55:58
27,2039-09-18,09:54:27,12:19:39
27,2039-09-19,13:57:09,12:35:06
27,2039-09-20,22:46:05,18:47:41
27,2039-09-21,23:24:56,22:20:05
27,2039-09-22,17:36:17,14:09:22
27,2039-09-23,11:05:32,15:01:02
27,2039-09-24,11:19:49,10:01:52
27,2039-09-25,05:34:28,23:27:46
27,2039-09-26,00:18:44,11:39:39
27,2039-09-27,08:36:28,16:10:11
27,2039-09-28,23:23:40,01:20:36
27,2039-09-29,21:11:10,06:50:32
27,2039-09-30,21:31:04,09:36:16
27,2039-10-01,18:32:49,18:58:23
27,2039-10-02,18:12:16,05:27:22
27,2039-10-03,18:36:59,09:46:26
27,2039-10-04,17:00:01,02:18:41
27,2039-10-05,18:50:44,05:07:16
27,2039-10-06,09:47:49,04:31:24
27,2039-10-07,05:56:40,18:49:50
27,2039-10-08,23:22:36,09:22:58
27,2039-10-09,21:11:28,20:24:49
27,2039-10-10,07:40:33,10:42:24
27,2039-10-11,06:49:18,13:26:42
27,2039-10-12,05:26:55,07:29:11
27,2039-10-13,03:07:40,12:57:06
27,2039-10-14,23:22:19,06:56:03
27,2039-10-15,14:47:42,06:10:39
27,2039-10-16,06:58:33,06:37:13
27,2039-10-17,06:04:08,13:35:58
27,2039-10-18,18:27:43,21:59:07
27,2039-10-19,10:20:49,03:07:20
27,2039-10-20,22:12:53,18:04:31
27,2039-10-21,21:34:16,19:11:21
27,2039-10-22,12:28:06,14:41:24
27,2039-10-23,17:05:28,05:40:28
27,2039-10-24,07:13:25,00:40:45
27,2039-10-25,02:51:57,20:59:20
27,2039-10-26,06:56:40,18:42:46
27,2039-10-27,04:56:46,04:40:18
27,2039-10-28,07:52:02,21:11:34
27,2039-10-29,04:38:48,07:54:44
27,2039-10-30,18:05:32,00:56:38
27,2039-10-31,05:28:46,16:45:59
27,2039-11-01,04:03:22,00:54:59
27,2039-11-02,23:30:48,04:18:57
27,2039-11-03,17:37:43,07:52:28
27,2039-11-04,09:28:44,12:39:01
27,2039-11-05,17:41:24,09:45:02
27,2039-11-06,10:51:27,03:49:31
27,2039-11-07,21:31:14,08:19:21
27,2039-11-08,20:35:41,04:15:36
27,2039-11-09,23:58:06,14:00:14
27,2039-11-10,08:51:47,08:22:04
27,2039-11-11,06:52:53,12:46:53
27,2039-11-12,21:50:18,08:17:10
27,2039-11-13,15:09:43,07:12:44
27,2039-11-14,02:08:06,01:28:19
27,2039-11-15,05:53:18,04:42:46
27,2039-11-16,21:28:45,08:05:24
27,2039-11-17,19:13:25,06:15:10
27,2039-11-18,09:42:09,07:22:15
27,2039-11-19,23:16:14,09:54:30
27,2039-11-20,21:42:04,07:29:15
27,2039-11-21,04:46:35,21:39:16
27,2039-11-22,04:14:23,22:12:09
27,2039-11-23,17:12:01,13:58:50
27,2039-11-24,19:40:07,18:39:00
27,2039-11-25,14:14:05,05:54:58
27,2039-11-26,14:41:54,08:17:00
27,2039-11-27,04:44:53,19:42:31
27,2039-11-28,12:57:32,04:43:47
27,2039-11-29,15:45:35,04:23:01
27,2039-11-30,23:50:00,11:19:53
27,2039-12-01,06:09:36,00:02:07
27,2039-12-02,14:15:32,00:12:44
27,2039-12-03,02:06:23,02:42:07
27,2039-12-04,15:04:47,18:06:23
27,2039-12-05,06:30:59,12:17:58
27,2039-12-06,06:12:33,17:01:58
27,2039-12-07,06:22:16,01:10:19
27,2039-12-08,15:24:41,02:20:17
27,2039-12-09,07:41:58,01:05:07
27,2039-12-10,00:18:34,05:51:19
27,2039-12-11,11:31:31,10:06:33
27,2039-12-12,03:12:45,20:32:25
27,2039-12-13,21:05:39,19:23:28
27,2039-12-14,23:41:37,17:28:46
27,2039-12-15,13:12:08,02:45:25
27,2039-12-16,18:20:38,12:45:08
27,2039-12-17,17:20:40,03:13:12
27,2039-12-18,18:01:51,20:22:24
27,2039-12-19,06:00:40,14:50:51
27,2039-12-20,01:20:25,10:52:05
27,2039-12-21,13:31:31,06:37:23
27,2039-12-22,03:33:09,18:55:48
27,2039-12-23,02:34:09,18:53:35
27,2039-12-24,15:44:37,08:27:39
27,2039-12-25,20:29:26,10:44:22
27,2039-12-26,20:43:49,03:59:46
27,2039-12-27,18:04:51,14:20:04
27,2039-12-28,16:56:43,22:42:08
27,2039-12-29,18:39:54,04:52:07
27,2039-12-30,05:42:35,17:03:04
27,2039-12-31,08:02:24,12:29:45
27,2040-01-01,01:47:07,02:48:09
27,2040-01-02,03:06:18,18:39:06
27,2040-01-03,18:22:33,21:24:09
27,2040-01-04,02:17:21,17:18:39
27,2040-01-05,18:54:15,23:49:37
27,2040-01-06,20:33:10,20:43:39
27,2040-01-07,13:36:47,08:46:34
27,2040-01-08,03:57:00,06:52:35
27,2040-01-09,17:00:05,21:30:01
27,2040-01-10,01:07:01,03:22:35
27,2040-01-11,18:59:10,02:01:26
27,2040-01-12,08:19:34,04:17:34
27,2040-01-13,15:19:03,22:16:58
27,2040-01-14,00:08:17,18:26:43
27,2040-01-15,05:54:20,05:14:38
27,2040-01-16,09:35:07,10:53:30
27,2040-01-17,04:50:19,02:28:09
27,2040-01-18,07:04:00,11:56:55
27,2040-01-19,10:07:41,20:28:39
27,2040-01-20,07:39:16,12:07:10
27,2040-01-21,10:52:18,14:31:12
27,2040-01-22,17:41:31,09:36:06
27,2040-01-23,18:42:31,22:10:24
27,2040-01-24,10:25:10,07:09:06
27,2040-01-25,09:29:05,13:20:16
27,2040-01-26,07:19:31,01:21:05
27,2040-01-27,23:24:05,00:38:25
27,2040-01-28,04:04:45,04:58:10
27,2040-01-29,09:52:40,06:56:48
27,2040-01-30,04:02:38,07:50:31
27,2040-01-31,08:31:03,15:38:11
27,2040-02-01,15:08:40,22:03:56
27,2040-02-02,22:34:39,01:43:45
27,2040-02-03,02:07:49,04:28:48
27,2040-02-04,16:32:05,20:13:01
27,2040-02-05,13:55:39,22:54:40
27,2040-02-06,08:43:52,18:17:51
27,2040-02-07,13:09:01,22:15:19
27,2040-02-08,08:06:33,06:20:40
27,2040-02-09,12:30:36,14:56:22
27,2040-02-10,09:30:20,17:27:25
27,2040-02-11,06:22:25,19:09:08
27,2040-02-12,13:38:42,23:32:37
27,2040-02-13,13:42:04,02:11:02
27,2040-02-14,02:20:36,19:15:44
27,2040-02-15,06:21:23,11:07:43
27,2040-02-16,08:06:42,19:26:08
27,2040-02-17,02:42:27,17:47:39
27,2040-02-18,06:51:53,07:44:13
27,2040-02-19,13:05:34,22:49:17
27,2040-02-20,07:00:59,09:41:05
27,2040-02-21,15:58:33,04:50:59
27,2040-02-22,04:55:08,09:39:42
27,2040-02-23,15:34:31,07:27:47
27,2040-02-24,15:44:28,22:02:42
27,2040-02-25,05:30:52,09:15:29
27,2040-02-26,19:36:22,10:40:12
27,2040-02-27,14:02:01,18:24:58
27,2040-02-28,07:57:04,15:53:21
27,2040-02-29,06:47:12,04:20:31
27,2040-03-01,13:04:46,00:49:18
27,2040-03-02,17:49:16,00:07:54
27,2040-03-03,17:05:24,20:23:52
27,2040-03-04,10:55:50,07:31:43
27,2040-03-05,17:58:25,22:10:02
27,2040-03-06,08:31:02,21:50:21
27,2040-03-07,17:34:24,13:09:43
27,2040-03-08,15:56:48,04:21:20
27,2040-03-09,04:35:52,23:17:17
27,2040-03-10,11:32:19,02:44:24
27,2040-03-11,11:30:34,05:29:45
27,2040-03-12,07:31:45,07:41:26
27,2040-03-13,12:02:31,09:52:05
27,2040-03-14,22:21:33,06:36:32
27,2040-03-15,22:52:09,02:45:31
27,2040-03-16,13:46:37,10:13:39
27,2040-03-17,18:01:13,09:21:51
27,2040-03-18,13:47:21,09:35:04
27,2040-03-19,14:06:11,09:34:46
27,2040-03-20,02:12:56,21:46:50
27,2040-03-21,18:38:11,01:33:24
27,2040-03-22,07:15:19,12:30:49
27,2040-03-23,12:39:14,20:26:47
27,2040-03-24,21:13:31,00:55:57
27,2040-03-25,11:23:04,21:25:07
27,2040-03-26,05:21:32,05:06:25
27,2040-03-27,13:39:49,02:50:36
27,2040-03-28,12:16:19,11:13:13
27,2040-03-29,12:38:03,23:59:09
27,2040-03-30,14:04:23,03:01:26
27,2040-03-31,10:55:38,07:57:50
27,2040-04-01,01:52:47,10:17:32
27,2040-04-02,03:34:53,19:30:23
27,2040-04-03,08:57:19,13:19:00
27,2040-04-04,16:54:25,20:57:09
27,2040-04-05,21:21:15,02:03:56
27,2040-04-06,03:22:45,14:25:53
27,2040-04-07,00:32:22,03:44:09
27,2040-04-08,15:13:39,21:37:04
27,2040-04-09,03:25:26,09:47:22
27,2040-04-10,05:14:01,10:10:32
27,2040-04-11,04:02:43,19:16:33
27,2040-04-12,08:05:22,02:03:49
27,2040-04-13,15:04:01,08:22:08
28,2040-04-14,17:53:31,06:57:57
28,2040-04-15,15:39:31,09:18:27
28,2040-04-16,05:37:49,01:01:29
28,2040-04-17,20:44:39,06:55:19
28,2040-04-18,01:49:09,07:58:32
28,2040-04-19,18:31:17,22:05:16
28,2040-04-20,04:34:44,08:03:50
28,2040-04-21,14:58:05,23:14:24
28,2040-04-22,19:43:27,04:16:20
28,2040-04-23,08:20:24,18:41:57
28,2040-04-24,00:38:00,04:18:27
28,2040-04-25,05:43:19,17:18:00
28,2040-04-26,08:13:02,15:32:17
28,2040-04-27,06:34:59,08:07:30
28,2040-04-28,06:56:13,22:43:18
28,2040-04-29,08:45:21,07:53:11
28,2040-04-30,19:38:04,16:51:45
28,2040-05-01,17:42:27,02:29:15
28,2040-05-02,08:40:24,11:55:15
28,2040-05-03,08:34:15,18:40:26
28,2040-05-04,02:09:56,17:03:16
28,2040-05-05,19:59:06,09:49:06
